id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
8316,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,04h 30m,18:50,3.2,377.00,39
8317,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 8101,Super Luxury (Non AC Seater 2+2 Push Back),14:30,03h 55m,18:25,3.1,310.00,31
8318,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 7998,Super Luxury (Non AC Seater 2+2 Push Back),16:50,00h 55m,17:45,2.0,310.00,31
8319,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 8009,LAHARI A/C SLEEPER CUM SEATER,18:00,03h 55m,21:55,2.7,377.00,45
8320,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04h 40m,23:10,3.2,312.00,31
8321,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 8113,RAJDHANI (A.C. Semi Sleeper),18:30,03h 55m,22:25,2.8,377.00,35
8322,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 4007,Super Luxury (Non AC Seater 2+2 Push Back),19:00,03h 30m,22:30,1.6,312.00,31
8323,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,04h 35m,02:35,3.8,377.00,33
8324,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),05:00,04h 00m,09:00,3.0,500.00,33
8325,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,03h 30m,21:00,3.7,400.00,45
8326,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Vamshi Tours Travels and Holidays,NON A/C Semi Sleeper (2+2),22:00,04h 15m,02:15,4.5,300.00,35
8327,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Orange Tours And Travels,A/C Sleeper (2+1),22:00,03h 45m,01:45,3.6,600.00,34
8328,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Morning Star Travels,A/C Sleeper (2+1),04:40,03h 25m,08:05,2.6,500.00,15
8329,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),04:01,03h 30m,07:31,3.0,1100.00,6
8330,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),04:45,03h 20m,08:05,3.0,1500.00,14
8331,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Vamshi Tours Travels and Holidays,NON A/C Semi Sleeper (2+2),18:30,08h 45m,03:15,4.5,2997.00,37
8332,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,04h 10m,01:40,3.8,951.00,30
8333,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Vijayant Travels,A/C Sleeper (2+1),21:45,03h 30m,01:15,3.9,1140.00,24
8334,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Anish Travels,Non A/C Seater / Sleeper (2+1),02:30,04h 00m,06:30,1.7,4999.00,43
8335,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,SLVR Travels,Non A/C Seater / Sleeper (2+1),04:00,02h 40m,06:40,3.4,1100.00,44
8336,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,05h 30m,03:15,0.0,1000.00,32
8337,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,VRL Travels,A/C Sleeper (2+1),20:00,04h 00m,00:00,0.0,1600.00,36
8338,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 9991,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,06h 10m,11:10,3.9,469.00,33
8339,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 9291,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,08h 30m,15:30,3.9,501.00,33
8340,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 51535,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:45,06h 00m,13:45,4.0,469.00,33
8341,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6414,INDRA(A.C. Seater),08:30,07h 05m,15:35,3.1,606.00,35
8342,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6428,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,06h 15m,15:15,3.8,469.00,32
8343,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6436,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,06h 15m,16:45,2.7,469.00,32
8344,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6606,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,06h 15m,17:15,4.0,469.00,32
8345,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 51511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,06h 15m,18:15,3.0,469.00,32
8346,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 51538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,06h 35m,19:05,2.8,469.00,32
8347,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 51503,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,06h 15m,19:45,1.9,469.00,33
8348,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 5656,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,08h 15m,22:15,3.8,501.00,33
8349,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6104,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 40m,04:40,4.1,501.00,29
8350,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6034,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,07h 00m,03:15,3.6,469.00,32
8351,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 51270,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,07h 50m,04:35,4.4,469.00,33
8352,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6068,STAR LINER(NON-AC SLEEPER 2+1),21:00,06h 15m,03:15,3.9,649.00,17
8353,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6551,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,08h 05m,05:45,3.7,501.00,32
8354,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 51530,STAR LINER(NON-AC SLEEPER 2+1),21:45,08h 00m,05:45,3.0,649.00,16
8355,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6547,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 30m,05:30,4.0,501.00,26
8356,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6418,INDRA(A.C. Seater),22:00,06h 35m,04:35,3.3,606.00,25
8357,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6432,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,06h 00m,04:45,3.6,469.00,32
8358,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,APSRTC - 6421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,06h 00m,05:55,3.6,469.00,33
8359,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,4.2,500.00,29
8360,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.3,450.00,39
8361,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,NON AC Seater / Sleeper 2+1,22:10,06h 50m,05:00,4.1,600.00,30
8362,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 35m,04:20,4.1,495.00,29
8363,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,3.9,800.00,25
8364,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40,06h 30m,04:10,3.9,650.00,41
8365,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,4.0,450.00,26
8366,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,A/C Sleeper (2+1),21:15,06h 45m,04:00,4.2,1000.00,24
8367,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,3.7,500.00,21
8368,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.8,450.00,35
8369,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:20,06h 50m,04:10,4.4,650.00,25
8370,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.4,450.00,30
8371,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,07h 05m,04:20,4.2,449.00,34
8372,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,06h 35m,04:00,3.6,499.00,31
8373,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.1,499.00,42
8374,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,A/C Sleeper (2+1),21:35,06h 25m,04:00,4.0,810.00,17
8375,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.6,449.00,36
8376,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,07h 20m,04:30,4.1,620.00,25
8377,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,A/C Sleeper (2+1),22:15,05h 45m,04:00,4.7,930.00,30
8378,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.8,600.00,38
8379,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,06h 35m,04:00,3.4,499.00,34
8380,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.6,500.00,39
8381,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 05m,04:35,3.7,4000.00,0
8382,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SEVEN HILLS TRAVELS,A/C Sleeper (2+1),21:30,06h 35m,04:05,3.4,900.00,25
8383,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,A/C Seater / Sleeper (2+1),21:30,06h 05m,03:35,4.4,700.00,35
8384,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Moksha Travels,A/C Sleeper (2+1),19:00,06h 50m,01:50,4.0,949.00,19
8385,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,3.6,750.00,36
8386,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Deepna Travels,A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,2.2,550.00,29
8387,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:30,04h 20m,21:50,3.2,1080.00,23
8388,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,A/C Sleeper (2+1),22:15,06h 15m,04:30,2.9,800.00,26
8389,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Orange Tours And Travels,A/C Sleeper (2+1),23:00,05h 30m,04:30,2.9,930.00,33
8390,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:20,07h 40m,05:00,3.6,649.00,31
8391,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:15,05h 15m,03:30,1.7,750.00,34
8392,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:10,05h 50m,04:00,4.3,620.00,40
8393,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Zingbus Plus,A/C Sleeper (2+1),22:30,05h 10m,03:40,0.0,840.00,27
8394,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:05,04h 55m,05:00,3.8,289.00,34
8395,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40062,Super Luxury (Non AC Seater 2+2 Push Back),00:35,05h 00m,05:35,3.6,289.00,25
8396,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1625,RAJDHANI (A.C. Semi Sleeper),01:00,05h 20m,06:20,4.2,351.00,32
8397,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1463,RAJDHANI (A.C. Semi Sleeper),02:20,03h 25m,05:45,3.1,351.00,33
8398,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40462,Super Luxury (Non AC Seater 2+2 Push Back),02:40,05h 15m,07:55,3.3,289.00,29
8399,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40231,Super Luxury (Non AC Seater 2+2 Push Back),03:20,03h 50m,07:10,4.6,289.00,31
8400,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1425,RAJDHANI (A.C. Semi Sleeper),03:30,05h 15m,08:45,3.5,351.00,29
8401,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 30262,RAJDHANI (A.C. Semi Sleeper),04:05,05h 10m,09:15,3.1,351.00,34
8402,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1467,RAJADHANI AC (CONVERTED METRO LUXURY),04:30,03h 35m,08:05,3.9,351.00,33
8403,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1431,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),04:45,04h 50m,09:35,3.2,351.00,39
8404,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 30462,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),05:05,12h 45m,17:50,3.2,351.00,41
8405,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40431,Super Luxury (Non AC Seater 2+2 Push Back),05:20,03h 50m,09:10,4.3,289.00,31
8406,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1504,RAJDHANI (A.C. Semi Sleeper),05:30,05h 15m,10:45,4.1,351.00,33
8407,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40862,Super Luxury (Non AC Seater 2+2 Push Back),05:40,05h 15m,10:55,3.4,289.00,30
8408,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40030,Super Luxury (Non AC Seater 2+2 Push Back),06:20,03h 50m,10:10,3.1,289.00,31
8409,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 41062,Super Luxury (Non AC Seater 2+2 Push Back),06:40,05h 15m,11:55,3.2,289.00,31
8410,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 4077,RAJADHANI AC (CONVERTED METRO LUXURY),06:45,05h 35m,12:20,2.7,351.00,31
8411,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 41262,Super Luxury (Non AC Seater 2+2 Push Back),07:40,05h 15m,12:55,4.5,289.00,31
8412,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1447,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),07:45,05h 05m,12:50,3.6,351.00,41
8413,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 30862,RAJDHANI (A.C. Semi Sleeper),08:05,05h 00m,13:05,2.9,351.00,35
8414,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 4771,RAJADHANI AC (CONVERTED METRO LUXURY),08:30,05h 30m,14:00,3.9,351.00,35
8415,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 41462,Super Luxury (Non AC Seater 2+2 Push Back),08:40,05h 15m,13:55,3.6,289.00,28
8416,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 41862,Super Luxury (Non AC Seater 2+2 Push Back),10:40,05h 15m,15:55,3.4,289.00,31
8417,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 31062,RAJDHANI (A.C. Semi Sleeper),11:05,05h 00m,16:05,1.6,351.00,33
8418,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1739,RAJDHANI (A.C. Semi Sleeper),11:10,03h 20m,14:30,3.5,351.00,34
8419,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1916,Super Luxury (Non AC Seater 2+2 Push Back),11:30,05h 50m,17:20,2.9,289.00,31
8420,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1423,RAJADHANI AC (CONVERTED METRO LUXURY),11:40,05h 05m,16:45,1.8,351.00,37
8421,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1615,Super Luxury (Non AC Seater 2+2 Push Back),12:00,05h 50m,17:50,3.2,289.00,31
8422,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 31262,RAJDHANI (A.C. Semi Sleeper),12:05,05h 00m,17:05,2.5,351.00,35
8423,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1585,RAJDHANI (A.C. Semi Sleeper),12:30,03h 15m,15:45,3.5,351.00,35
8424,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1469,Super Luxury (Non AC Seater 2+2 Push Back),14:40,04h 50m,19:30,3.3,289.00,30
8425,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1343,RAJADHANI AC (CONVERTED METRO LUXURY),14:50,05h 15m,20:05,2.3,351.00,32
8426,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1502,RAJADHANI AC (CONVERTED METRO LUXURY),15:45,05h 00m,20:45,3.2,351.00,32
8427,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1589,RAJDHANI (A.C. Semi Sleeper),16:20,04h 45m,21:05,2.1,351.00,31
8428,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 43062,Super Luxury (Non AC Seater 2+2 Push Back),17:00,05h 15m,22:15,2.4,289.00,31
8429,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1373,RAJDHANI (A.C. Semi Sleeper),17:30,04h 55m,22:25,2.4,351.00,35
8430,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 41831,Super Luxury (Non AC Seater 2+2 Push Back),17:40,03h 50m,21:30,2.2,289.00,31
8431,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40477,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04h 35m,23:50,3.5,289.00,29
8432,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1548,RAJADHANI AC (CONVERTED METRO LUXURY),19:50,05h 25m,01:15,2.8,351.00,32
8433,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 7771,Super Luxury (Non AC Seater 2+2 Push Back),20:45,05h 05m,01:50,3.2,283.00,29
8434,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1581,RAJDHANI (A.C. Semi Sleeper),21:30,04h 50m,02:20,3.2,351.00,32
8435,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,04h 40m,02:30,3.8,269.00,26
8436,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,04h 15m,03:25,2.3,327.00,26
8437,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),05:00,05h 30m,10:30,4.2,356.00,18
8438,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),05:00,03h 30m,08:30,3.1,599.00,35
8439,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),09:30,05h 35m,15:05,4.2,432.00,25
8440,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater/Sleeper (2+1),10:30,05h 25m,15:55,4.2,356.00,27
8441,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),11:00,05h 15m,16:15,3.9,356.00,37
8442,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),11:30,05h 25m,16:55,4.2,404.00,37
8443,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),13:30,05h 15m,18:45,4.9,356.00,32
8444,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),15:00,05h 25m,20:25,4.5,432.00,37
8445,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),16:00,05h 15m,21:15,4.8,404.00,35
8446,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:30,06h 00m,22:30,3.3,580.00,40
8447,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),16:30,06h 00m,22:30,3.3,730.00,33
8448,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:30,06h 00m,22:30,3.3,450.00,38
8449,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,Volvo A/C Sleeper (2+1),16:30,06h 00m,22:30,3.3,800.00,31
8450,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,Volvo A/C Sleeper (2+1),16:30,06h 00m,22:30,3.3,670.00,31
8451,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,DMR Travels,A/C Sleeper (2+1),20:40,05h 10m,01:50,3.5,799.00,29
8452,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,LVP Travels,Non A/C Seater / Sleeper (2+1),20:50,06h 00m,02:50,4.1,560.00,6
